frames,k,selector,seed,vendi,n_fail,combo_cov,op_cov,day_cov,bal_acc,auroc,degenerate
4,128,random,6,2.3672995567321777,25,10,5,5,0.6735693701111568,0.7170852202552492,False
4,128,random,7,2.3853917121887207,22,10,5,5,0.7209345409633594,0.7667352820090573,False
4,128,random,8,2.2730982303619385,25,10,5,5,0.7253808151502676,0.7566488266776451,False
4,128,random,9,2.2150959968566895,25,10,5,5,0.717929188966653,0.7585014409221903,False
4,128,random,10,2.1841747760772705,22,10,5,5,0.6664265129682997,0.6747632770687525,False
4,128,random,11,2.224327564239502,30,10,5,5,0.7138534376286538,0.7832441333882256,False
4,128,random,12,2.238668441772461,25,9,5,5,0.7148003293536436,0.7852202552490737,False
4,128,random,13,2.4002528190612793,30,10,5,5,0.7248867846850556,0.7285714285714285,False
4,128,random,14,2.3506839275360107,29,10,5,5,0.7378550843968712,0.7872787155207904,False
4,128,random,15,2.2519774436950684,25,10,5,5,0.7206875257307535,0.7993001235076163,False
4,128,random,16,2.364285945892334,29,10,5,5,0.706154796212433,0.7861671469740634,False
4,128,random,17,2.188838481903076,19,10,5,5,0.6519555372581309,0.7177850967476328,False
4,128,random,18,2.326550245285034,25,10,5,5,0.7155619596541787,0.7888431453272952,False
4,128,random,19,2.341705799102783,27,10,5,5,0.69055166735282,0.7684232194318649,False
4,128,matched_random,0,2.399803400039673,50,10,5,5,0.711300946891725,0.8018526142445451,False
4,128,matched_random,1,2.2665295600891113,50,10,5,5,0.6371757925072046,0.7396871140386991,False
4,128,matched_random,2,2.4265639781951904,45,10,5,5,0.6723137093454097,0.7137505146150679,False
4,128,matched_random,3,2.41719388961792,45,10,5,5,0.7266364759160149,0.7970769864141622,False
4,128,matched_random,4,2.3692071437835693,51,10,5,5,0.7377315767805681,0.8002881844380404,False
4,128,matched_random,5,2.369880199432373,45,10,5,5,0.7321531494442157,0.7623301770275834,False
4,128,matched_random,6,2.266176223754883,49,10,5,5,0.7306504734458625,0.7376698229724167,False
4,128,matched_random,7,2.3552920818328857,46,10,5,5,0.7067723342939481,0.7593659942363113,False
4,128,matched_random,8,2.3763813972473145,48,10,5,5,0.7006381226842322,0.7186908192671881,False
4,128,matched_random,9,2.4337539672851562,51,10,5,5,0.7478180321119803,0.782420749279539,False
4,128,matched_random,10,2.3540561199188232,48,10,5,5,0.6976327706875258,0.7657883902840675,False
4,128,matched_random,11,2.428203582763672,48,10,5,5,0.7451832029641828,0.807986825854261,False
4,128,matched_random,12,2.3969311714172363,49,10,5,5,0.7631741457389872,0.8301770275833676,False
4,128,matched_random,13,2.2986257076263428,48,10,5,5,0.7131123919308358,0.7664882667764512,False
4,128,matched_random,14,2.265390634536743,48,10,5,5,0.6792095512556607,0.715356113627007,False
4,128,matched_random,15,2.4196813106536865,46,10,5,5,0.6894195142033759,0.7513791683820502,False
4,128,matched_random,16,2.2684590816497803,50,10,5,5,0.6634211609715932,0.6988472622478386,False
4,128,matched_random,17,2.379810333251953,50,10,5,5,0.6907369287772746,0.7074927953890491,False
4,128,matched_random,18,2.432969331741333,47,10,5,5,0.7248250308769041,0.7555784273363524,False
4,128,matched_random,19,2.3492844104766846,45,10,5,5,0.6976945244956771,0.7683820502264306,False
8,16,fps,0,3.103512763977051,11,10,5,5,0.515850144092219,0.49481268011527374,False
8,16,fps,1,2.9979000091552734,8,9,5,4,0.5130918073281185,0.6347468093865788,False
8,16,fps,2,2.959399461746216,10,10,5,5,0.515850144092219,0.5504734458624949,False
8,16,fps,3,2.946489095687866,10,9,5,5,0.5132153149444215,0.5652120214079869,False
8,16,fps,4,2.982255697250366,9,10,5,5,0.506134211609716,0.6194318649650062,False
8,16,fps,5,3.005924940109253,9,8,5,5,0.5121449156031288,0.6230547550432276,False
8,16,fps,6,3.053161382675171,9,9,5,4,0.515850144092219,0.5738163853437629,False
8,16,fps,7,2.926283836364746,8,9,5,5,0.5167764512144916,0.6087278715520792,False
8,16,fps,8,2.9911410808563232,8,9,5,5,0.4977768629065459,0.5715520790448745,False
8,16,fps,9,3.021433115005493,9,8,5,5,0.4993618773157678,0.6418279127212845,False
8,16,fps,10,3.017871141433716,7,9,5,5,0.48476739398929597,0.6017702758336764,False
8,16,fps,11,2.935439109802246,11,10,5,5,0.5201729106628242,0.5411692054343351,False
8,16,fps,12,3.042003631591797,10,10,5,5,0.5172910662824207,0.5301358583779333,False
8,16,fps,13,3.0089950561523438,8,9,5,5,0.539440098806093,0.5876492383696995,False
8,16,fps,14,2.9366228580474854,8,9,5,5,0.5325648414985591,0.5922190201729107,False
8,16,fps,15,3.015695810317993,9,8,5,5,0.5335117332235487,0.5771510909839441,False
8,16,fps,16,2.841374397277832,10,9,5,5,0.5298682585426101,0.5668176204199259,False
8,16,fps,17,3.036384105682373,9,9,5,5,0.5087690407575134,0.5277480444627418,False
8,16,fps,18,3.0955288410186768,8,10,5,5,0.5130712227254014,0.5698229724166324,False
8,16,fps,19,3.0482466220855713,9,9,5,4,0.5087690407575134,0.5737340469328941,False
8,16,kmedoid,0,2.214914083480835,2,9,4,5,0.6811445039110745,0.7818443804034583,False
8,16,kmedoid,1,1.8512474298477173,1,9,5,5,0.5428571428571428,0.7636064223960477,False
8,16,kmedoid,2,1.883310317993164,1,9,5,5,0.55,0.7574722107863318,False
8,16,kmedoid,3,1.8685287237167358,1,9,5,5,0.5171058048579662,0.6246603540551667,False
8,16,kmedoid,4,2.1004862785339355,1,9,5,5,0.5428571428571428,0.7643062988884314,False
8,16,random,0,1.8460066318511963,2,7,5,5,0.5756278303828736,0.6280362289007821,False
8,16,random,1,1.9234369993209839,2,7,3,3,0.5782009057225196,0.6404693289419514,False
8,16,random,2,1.6661279201507568,5,8,3,3,0.5602923013585838,0.5852202552490737,False
8,16,random,3,1.5689762830734253,2,8,3,3,0.5540345821325648,0.592507204610951,False
8,16,random,4,1.9439396858215332,5,6,5,5,0.6624331000411692,0.7390284067517497,False
8,16,random,5,1.6394400596618652,1,9,4,4,0.5495677233429395,0.5602305475504323,False
8,16,random,6,1.9712085723876953,5,8,5,5,0.6130506381226842,0.6795800741045698,False
8,16,random,7,2.177356004714966,2,7,4,4,0.5298888431453272,0.5812680115273776,False
8,16,random,8,1.6211665868759155,3,7,4,4,0.5285920131741457,0.48452037875669,False
8,16,random,9,2.12608003616333,2,7,4,4,0.5569575957184026,0.5554960889254837,False
8,16,random,10,1.6486623287200928,3,9,3,3,0.564738575545492,0.5894606834088102,False
8,16,random,11,1.9758434295654297,2,8,4,4,0.5642239604775627,0.6531906134211609,False
8,16,random,12,2.1113948822021484,1,8,4,4,0.5273363524083985,0.4862494853849321,False
8,16,random,13,1.6257447004318237,2,8,3,3,0.6711198023878139,0.6945656648826678,False
8,16,random,14,1.6844475269317627,3,7,4,4,0.506401811445039,0.5333058871963771,False
8,16,random,15,1.6907455921173096,3,8,4,4,0.6217579250720462,0.6315356113627006,False
8,16,random,16,1.6202809810638428,3,8,3,3,0.6584808563194731,0.7205434335117333,False
8,16,random,17,1.6375491619110107,3,10,4,3,0.6449979415397282,0.6922190201729107,False
